Normalized_ACC	Class	Order	Collapsed_Ord
0.01910828	Human	Digestive system	Host-associated
0.019047619	Human	Digestive system	Host-associated
0.018867925	Human	Digestive system	Host-associated
0.018867925	Human	Digestive system	Host-associated
0.018867925	Human	Digestive system	Host-associated
0.01875	Human	Digestive system	Host-associated
0.018691589	Human	Digestive system	Host-associated
0.018691589	Human	Digestive system	Host-associated
0.018587361	Human	Digestive system	Host-associated
0.018518519	Human	Digestive system	Host-associated
0.018518519	Human	Digestive system	Host-associated
0.018181818	Human	Digestive system	Host-associated
0.018181818	Human	Digestive system	Host-associated
0.017964072	Human	Digestive system	Host-associated
0.017964072	Human	Digestive system	Host-associated
0.01754386	Human	Digestive system	Host-associated
0.01754386	Human	Digestive system	Host-associated
0.017241379	Human	Digestive system	Host-associated
0.017241379	Human	Digestive system	Host-associated
0.017094017	Human	Digestive system	Host-associated
0.017094017	Human	Digestive system	Host-associated
0.017094017	Human	Digestive system	Host-associated
0.016949153	Human	Digestive system	Host-associated
0.016949153	Human	Digestive system	Host-associated
0.016528926	Human	Digestive system	Host-associated
0.016260163	Human	Digestive system	Host-associated
0.016064257	Human	Digestive system	Host-associated
0.015873016	Human	Digestive system	Host-associated
0.015873016	Human	Digestive system	Host-associated
0.015873016	Human	Digestive system	Host-associated
0.015384615	Human	Digestive system	Host-associated
0.015384615	Human	Digestive system	Host-associated
0.015306122	Human	Digestive system	Host-associated
0.014814815	Human	Digestive system	Host-associated
0.014705882	Human	Digestive system	Host-associated
0.014705882	Human	Digestive system	Host-associated
0.014492754	Human	Digestive system	Host-associated
0.014492754	Human	Digestive system	Host-associated
0.014285714	Human	Digestive system	Host-associated
0.014150943	Human	Digestive system	Host-associated
0.014084507	Human	Digestive system	Host-associated
0.01369863	Human	Digestive system	Host-associated
0.013513514	Human	Digestive system	Host-associated
0.013274336	Human	Digestive system	Host-associated
0.013245033	Human	Digestive system	Host-associated
0.013215859	Human	Digestive system	Host-associated
0.013157895	Human	Digestive system	Host-associated
0.013157895	Human	Digestive system	Host-associated
0.013071895	Human	Digestive system	Host-associated
0.013071895	Human	Digestive system	Host-associated
0.012987013	Human	Digestive system	Host-associated
0.012987013	Human	Digestive system	Host-associated
0.012820513	Human	Digestive system	Host-associated
0.012345679	Human	Digestive system	Host-associated
0.011904762	Human	Digestive system	Host-associated
0.011764706	Human	Digestive system	Host-associated
0.011764706	Human	Digestive system	Host-associated
0.011764706	Human	Digestive system	Host-associated
0.011627907	Human	Digestive system	Host-associated
0.011494253	Human	Digestive system	Host-associated
0.011363636	Human	Digestive system	Host-associated
0.011320755	Human	Digestive system	Host-associated
0.011235955	Human	Digestive system	Host-associated
0.010989011	Human	Digestive system	Host-associated
0.010989011	Human	Digestive system	Host-associated
0.010869565	Human	Digestive system	Host-associated
0.010869565	Human	Digestive system	Host-associated
0.010752688	Human	Digestive system	Host-associated
0.010638298	Human	Digestive system	Host-associated
0.010638298	Human	Digestive system	Host-associated
0.010526316	Human	Digestive system	Host-associated
0.010416667	Human	Digestive system	Host-associated
0.010362694	Human	Digestive system	Host-associated
0.010309278	Human	Digestive system	Host-associated
0.010204082	Human	Digestive system	Host-associated
0.01010101	Human	Digestive system	Host-associated
0.010067114	Human	Digestive system	Host-associated
0.00990099	Human	Digestive system	Host-associated
0.009661836	Human	Digestive system	Host-associated
0.009569378	Human	Digestive system	Host-associated
0.009345794	Human	Digestive system	Host-associated
0.009259259	Human	Digestive system	Host-associated
0.00921659	Human	Digestive system	Host-associated
0.009174312	Human	Digestive system	Host-associated
0.009090909	Human	Digestive system	Host-associated
0.009063444	Human	Digestive system	Host-associated
0.009009009	Human	Digestive system	Host-associated
0.009009009	Human	Digestive system	Host-associated
0.008928571	Human	Digestive system	Host-associated
0.008733624	Human	Digestive system	Host-associated
0.008658009	Human	Digestive system	Host-associated
0.008547009	Human	Digestive system	Host-associated
0.008510638	Human	Digestive system	Host-associated
0.008403361	Human	Digestive system	Host-associated
0.008130081	Human	Digestive system	Host-associated
0.008032129	Human	Digestive system	Host-associated
0.007936508	Human	Digestive system	Host-associated
0.007843137	Human	Digestive system	Host-associated
0.007751938	Human	Digestive system	Host-associated
0.007662835	Human	Digestive system	Host-associated
0.007434944	Human	Digestive system	Host-associated
0.007352941	Human	Digestive system	Host-associated
0.007194245	Human	Digestive system	Host-associated
0.007194245	Human	Digestive system	Host-associated
0.007092199	Human	Digestive system	Host-associated
0.007092199	Human	Digestive system	Host-associated
0.006993007	Human	Digestive system	Host-associated
0.006825939	Human	Digestive system	Host-associated
0.006711409	Human	Digestive system	Host-associated
0.006369427	Human	Digestive system	Host-associated
0.006329114	Human	Digestive system	Host-associated
0.006289308	Human	Digestive system	Host-associated
0.006269592	Human	Digestive system	Host-associated
0.00617284	Human	Digestive system	Host-associated
0.006134969	Human	Digestive system	Host-associated
0.005747126	Human	Digestive system	Host-associated
0.005714286	Human	Digestive system	Host-associated
0.005617978	Human	Digestive system	Host-associated
0.005555556	Human	Digestive system	Host-associated
0.005376344	Human	Digestive system	Host-associated
0.005347594	Human	Digestive system	Host-associated
0.005347594	Human	Digestive system	Host-associated
0.005319149	Human	Digestive system	Host-associated
0.005154639	Human	Digestive system	Host-associated
0.004975124	Human	Digestive system	Host-associated
0.004950495	Human	Digestive system	Host-associated
0.004926108	Human	Digestive system	Host-associated
0.004784689	Human	Digestive system	Host-associated
0.004694836	Human	Digestive system	Host-associated
0.004587156	Human	Digestive system	Host-associated
0.004524887	Human	Digestive system	Host-associated
0.004484305	Human	Digestive system	Host-associated
0.004484305	Human	Digestive system	Host-associated
0.004237288	Human	Digestive system	Host-associated
0.004201681	Human	Digestive system	Host-associated
0.0041841	Human	Digestive system	Host-associated
0.004149378	Human	Digestive system	Host-associated
0.004115226	Human	Digestive system	Host-associated
0.004	Human	Digestive system	Host-associated
0.003717472	Human	Digestive system	Host-associated
0.003623188	Human	Digestive system	Host-associated
0.003584229	Human	Digestive system	Host-associated
0.003496503	Human	Digestive system	Host-associated
0.003378378	Human	Digestive system	Host-associated
0.003076923	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
0	Human	Digestive system	Host-associated
